PlayerID,Year,Round,A,CA,CV,DD,DP,FC,FD,FF,FS,FT,G,GC,GS,I,PE,PP,RB,SG,PNT,pos,price,proGoals,consGoals,realScore
71631,2016,23,0.00,0.01,0.00,0.03,0.00,0.01,0.00,0.00,0.01,0.00,0.00,0.00,0.04,0.00,0.01,0.00,0.00,0.01,0.15,gol,5.2,0.58,1.47,4.0
71631,2016,24,0.00,0.00,0.00,2.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.02,0.00,0.00,0.00,0.00,0.01,5.28,gol,5.25,2.29,1.74,3.7
71631,2016,25,0.00,0.00,0.00,3.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.51,0.00,1.00,0.00,0.00,0.00,7.89,gol,6.69,1.15,1.87,11.0
71631,2016,26,0.00,0.00,0.00,3.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.75,0.00,0.50,0.00,0.00,1.00,10.63,gol,5.94,1.57,0.93,5.2
71631,2016,27,0.00,0.00,0.00,1.75,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.38,0.00,1.25,0.00,0.00,1.50,11.26,gol,4.4,3.79,0.47,-3.5
71631,2016,29,0.00,0.50,0.00,0.94,0.00,0.50,0.00,0.00,0.25,0.00,0.00,0.00,1.09,0.00,0.31,0.00,0.00,0.38,5.01,gol,6.45,3.95,2.12,9.0
71631,2016,31,0.00,0.63,0.00,2.23,0.00,0.13,0.00,0.00,1.06,0.00,0.00,0.00,0.77,0.00,0.08,0.00,0.00,0.09,4.48,gol,5.47,2.99,1.03,1.0
71631,2016,33,0.00,0.16,0.00,1.06,0.00,0.03,0.00,0.00,0.27,0.00,0.00,0.00,0.69,0.00,0.02,0.00,0.00,0.02,3.85,gol,5.05,1.75,0.76,-2.3
71631,2017,3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,gol,0.76,1.00,1.00,1.0
71631,2017,7,0.00,0.00,0.00,0.12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.12,0.00,0.00,0.00,0.00,0.00,0.10,gol,3.66,1.06,1.19,14.2
71631,2017,8,0.00,0.00,0.00,3.06,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.06,0.00,1.00,0.00,0.00,1.00,3.71,gol,2.71,1.53,0.59,4.7
71631,2017,9,0.00,0.00,0.00,1.53,0.00,0.00,0.00,0.00,0.50,0.00,0.00,0.00,0.03,0.00,1.50,0.00,0.00,1.50,4.56,gol,2.17,1.77,0.30,0.7
71631,2017,11,0.00,0.00,0.00,0.88,0.00,0.00,0.00,0.00,0.12,0.00,0.00,0.00,0.51,0.00,0.88,0.00,0.00,0.38,2.23,gol,3.53,2.44,1.57,6.9
71631,2017,12,0.00,0.00,0.00,3.44,0.00,0.00,0.00,0.00,1.06,0.00,0.00,0.00,1.25,0.00,2.44,0.00,0.00,0.19,4.64,gol,2.83,2.22,1.79,1.7
71631,2017,13,0.00,0.00,0.00,3.72,0.00,0.00,0.00,0.00,0.53,0.00,0.00,0.00,2.63,0.00,2.22,0.00,0.00,0.09,5.15,gol,4.32,1.11,2.89,8.7
71631,2017,14,0.00,0.00,0.00,5.86,0.00,0.00,0.00,0.00,2.27,0.00,0.00,0.00,3.31,0.00,2.11,0.00,0.00,0.05,6.90,gol,4.25,2.56,3.45,6.7
71631,2017,15,0.00,0.00,0.00,2.93,0.00,0.00,0.00,0.00,1.13,0.00,0.00,0.00,1.66,0.00,1.05,0.00,1.00,1.02,7.70,gol,2.42,1.28,1.72,-4.3
71631,2017,16,0.00,0.00,0.00,1.47,0.00,0.00,0.00,0.00,0.57,0.00,0.00,0.00,2.83,0.00,1.53,0.00,0.50,0.51,6.27,gol,5.04,0.64,2.86,10.7
71631,2017,17,0.00,0.00,0.00,2.73,0.00,0.00,0.00,0.00,0.28,0.00,0.00,0.00,1.41,0.00,1.76,0.00,0.25,1.26,8.17,gol,4.98,1.32,1.43,7.7
71631,2017,18,0.00,0.00,0.00,2.37,0.00,0.00,0.00,0.00,0.14,0.00,0.00,0.00,0.71,0.00,1.88,0.00,0.12,1.63,9.07,gol,5.85,5.66,0.72,11.2
71631,2017,19,0.00,0.00,0.00,3.18,0.00,0.00,0.00,0.00,1.07,0.00,0.00,0.00,0.35,0.00,1.94,0.00,0.06,1.81,10.38,gol,3.77,3.83,0.36,-2.0
71631,2017,20,0.00,0.00,0.00,1.59,0.00,0.00,0.00,0.00,0.54,0.00,0.00,0.00,1.18,0.00,0.97,0.00,0.03,0.91,8.96,gol,5.45,5.91,1.18,8.0
71631,2017,21,0.00,0.00,0.00,1.80,0.00,0.00,0.00,0.00,0.27,0.00,0.00,0.00,0.59,0.00,0.49,0.00,0.02,1.45,9.93,gol,5.6,2.96,0.59,7.1
71631,2017,22,0.00,0.00,0.00,4.90,0.00,0.00,0.00,0.00,0.13,0.00,0.00,0.00,2.29,0.00,3.24,0.00,0.01,0.73,10.57,gol,4.07,1.48,2.29,-2.3
71631,2017,24,0.00,0.00,0.00,1.22,0.00,0.00,0.00,0.00,0.03,0.00,0.00,0.00,1.07,0.00,1.31,0.00,0.00,0.18,4.68,gol,6.2,3.87,2.07,10.0
71631,2017,25,0.00,0.00,0.00,4.61,0.00,0.00,0.00,0.00,0.02,0.00,0.00,0.00,1.54,0.00,0.66,0.00,0.00,0.09,8.54,gol,3.96,1.93,2.04,-4.0
71631,2017,27,0.00,0.00,0.00,1.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.38,0.00,0.16,0.00,0.00,0.02,4.11,gol,4.73,2.48,3.51,2.0
71631,2017,28,0.00,0.00,0.00,2.58,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.69,0.00,0.08,0.00,0.00,0.01,6.79,gol,6.29,2.24,3.75,10.7
71631,2017,30,0.00,0.00,0.00,3.14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.67,0.00,0.52,0.00,0.00,0.00,4.84,gol,5.39,4.06,2.94,5.0
71631,2017,33,0.00,0.00,0.00,0.39,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.21,0.00,0.07,0.00,0.00,0.25,1.95,gol,5.21,0.51,1.87,3.5
71631,2017,35,0.00,0.00,0.00,0.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.05,0.00,2.52,0.00,0.00,0.56,3.09,gol,5.25,1.63,2.47,4.0
71631,2017,36,0.00,0.00,0.00,2.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.03,0.00,1.26,0.00,0.00,0.28,6.80,gol,5.16,3.81,2.23,3.1
71631,2015,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,gol,21.75,0.00,0.00,11.5
71724,2016,11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,gol,3.25,5.77,1.83,0.5
71724,2016,12,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,3.00,0.00,0.00,0.00,0.00,0.00,3.25,gol,1.9,4.88,3.92,-5.5
71724,2016,13,0.00,1.00,0.00,2.00,0.00,1.00,0.00,0.00,0.50,0.00,0.00,0.00,4.50,0.00,0.00,0.00,0.00,0.00,3.52,gol,3.02,3.44,4.96,1.7
71724,2016,24,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,gol,2.19,5.39,5.18,-2.3
71724,2016,25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,2.19,gol,2.14,2.70,3.59,-2.0
71724,2017,12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,gol,4.8,4.10,0.48,8.0
71724,2017,13,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,4.80,gol,4.47,5.05,0.24,4.4
71724,2017,14,0.00,0.00,0.00,3.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,2.00,0.00,0.00,0.50,6.87,gol,5.63,3.53,2.12,9.8
71724,2017,15,0.00,0.00,0.00,3.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,5.00,0.00,0.00,1.25,9.06,gol,4.57,5.76,1.06,2.0
71818,2017,37,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,gol,3.84,1.57,1.71,4.0
72290,2016,18,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,gol,2.95,1.87,2.86,6.7
72290,2016,19,0.00,0.00,0.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,2.95,gol,3.94,2.93,2.43,10.7
72290,2016,20,0.00,0.00,0.00,3.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,0.00,1.50,0.00,0.00,1.00,5.42,gol,2.63,2.47,1.22,1.7
72290,2016,21,0.00,0.00,0.00,3.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.25,0.00,1.75,0.00,0.00,0.50,5.34,gol,4.36,3.23,2.61,10.4
72290,2016,22,0.00,0.00,0.00,3.88,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.12,0.00,2.88,0.00,0.00,1.25,7.03,gol,2.25,3.62,1.30,-2.3
72290,2016,23,0.00,0.00,0.00,1.94,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.56,0.00,2.44,0.00,0.00,0.62,5.76,gol,5.45,3.81,1.65,15.2
72290,2016,24,0.00,1.00,0.00,4.97,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.78,0.00,2.22,0.00,0.00,1.31,8.33,gol,2.68,1.90,0.83,-2.0
72290,2016,25,0.00,0.50,0.00,2.48,0.00,0.00,0.00,0.00,0.50,0.00,0.00,0.00,1.39,0.00,1.11,0.00,0.00,0.66,6.85,gol,3.89,1.95,1.41,4.9
72290,2016,27,0.00,0.12,0.00,0.62,0.00,0.00,0.00,0.00,0.62,0.00,0.00,0.00,0.35,0.00,1.28,0.00,0.00,0.66,3.66,gol,3.06,3.49,1.35,0.2
72290,2016,28,0.00,1.06,0.00,2.31,0.00,0.00,0.00,0.00,1.31,0.00,0.00,0.00,2.17,0.00,1.64,0.00,0.00,0.33,4.89,gol,3.96,4.74,2.68,5.0
72290,2016,29,0.00,0.53,0.00,1.16,0.00,0.00,0.00,0.00,0.66,0.00,0.00,0.00,1.09,0.00,0.82,0.00,0.00,1.17,6.40,gol,4.49,4.37,1.34,7.7
72290,2016,30,0.00,0.27,0.00,1.58,0.00,0.00,0.00,0.00,0.33,0.00,0.00,0.00,0.54,0.00,1.41,0.00,0.00,1.58,7.69,gol,3.48,2.19,0.67,1.0
72290,2016,31,0.00,0.13,0.00,1.79,0.00,0.00,0.00,0.00,0.16,0.00,0.00,0.00,1.27,0.00,0.70,0.00,0.00,0.79,7.33,gol,4.35,3.09,1.33,5.5
72290,2016,33,0.00,0.53,0.00,1.95,0.00,0.00,0.00,0.00,0.54,0.00,0.00,0.00,0.82,0.00,0.18,0.00,0.00,0.20,4.01,gol,4.28,1.77,1.83,4.7
72290,2016,34,0.00,0.27,0.00,0.97,0.00,0.00,0.00,0.00,0.27,0.00,0.00,0.00,0.41,0.00,1.09,0.00,0.00,1.10,6.28,gol,4.23,1.89,0.92,3.4
72290,2016,35,0.00,0.13,0.00,2.49,0.00,0.00,0.00,0.00,0.14,0.00,0.00,0.00,1.20,0.00,2.54,0.00,0.00,0.55,7.37,gol,5.11,1.94,1.46,8.5
72290,2016,37,0.00,0.03,0.00,1.12,0.00,0.00,0.00,0.00,0.53,0.00,0.00,0.00,0.30,0.00,0.64,0.00,0.00,0.64,4.40,gol,3.11,1.99,0.36,-4.0
72290,2017,14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,gol,8.13,4.61,3.86,9.7
72290,2017,15,0.00,1.00,0.00,3.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,1.00,0.00,0.00,0.00,8.13,gol,7.31,4.30,3.93,3.2
72290,2017,16,0.00,1.50,0.00,1.50,0.50,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,1.50,0.00,0.00,1.00,11.38,gol,8.2,4.15,1.96,8.0
72290,2017,17,0.00,0.75,0.00,1.75,0.25,0.00,0.00,0.00,0.50,0.00,0.00,0.00,0.50,0.00,0.75,0.00,0.00,1.50,13.89,gol,7.45,4.08,0.98,2.0
72290,2017,36,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,gol,7.3,4.39,3.15,4.7
72595,2017,3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,gol,9.66,0.00,2.00,10.4
72595,2017,4,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,1.00,9.66,gol,9.91,1.00,1.00,7.0
72595,2017,5,0.00,0.00,0.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.50,14.74,gol,8.97,0.50,1.50,1.0
72595,2017,6,0.00,0.00,0.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.50,0.00,0.50,0.00,0.00,0.25,16.34,gol,8.54,1.25,1.75,0.0
72595,2017,7,0.00,0.00,0.00,3.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.75,0.00,0.25,0.00,0.00,0.12,16.71,gol,9.88,1.62,3.88,6.7
72595,2017,8,0.00,0.00,0.00,4.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.88,0.00,1.12,0.00,0.00,0.06,18.23,gol,8.1,0.81,2.94,-3.0
72595,2017,22,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,gol,7.87,1.77,0.89,3.0
72595,2017,35,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,gol,7.69,2.46,3.69,4.7
74061,2014,16,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,gol,1.81,0.71,3.00,-2.0
74061,2014,17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.81,gol,2.53,0.35,2.50,2.0
74061,2014,18,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.50,0.00,0.00,0.00,0.00,0.00,3.43,gol,4.09,1.18,3.25,7.2
74061,2014,19,0.00,1.00,0.00,6.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,4.25,0.00,1.00,0.00,0.00,0.00,5.81,gol,5.33,1.59,4.62,9.0
74061,2014,20,0.00,1.50,0.00,5.00,0.00,0.00,0.00,0.00,0.50,0.00,0.00,0.00,2.12,0.00,0.50,0.00,0.00,1.00,8.23,gol,4.36,2.79,2.31,1.7
74061,2014,21,0.00,0.75,0.00,4.50,0.00,0.00,0.00,0.00,0.25,0.00,0.00,0.00,3.06,0.00,1.25,0.00,0.00,0.50,8.48,gol,6.39,1.40,3.16,10.0
74061,2014,22,0.00,0.38,0.00,6.25,0.00,0.00,0.00,0.00,0.12,0.00,0.00,0.00,2.53,0.00,0.62,0.00,0.00,0.25,10.63,gol,4.22,3.70,2.58,-2.6
74061,2014,23,0.00,0.19,0.00,3.12,0.00,0.00,0.00,0.00,0.06,0.00,0.00,0.00,2.27,0.00,2.31,0.00,0.00,0.12,9.53,gol,4.35,3.85,2.29,-1.0
74061,2014,24,0.00,0.09,0.00,2.56,0.00,0.00,0.00,0.00,0.03,0.00,0.00,0.00,3.13,0.00,1.16,0.00,0.00,0.06,9.12,gol,5.08,1.92,3.14,3.0
74061,2014,25,0.00,0.05,0.00,3.28,0.00,0.00,0.00,0.00,2.02,0.00,0.00,0.00,3.57,0.00,0.58,0.00,0.00,0.03,9.64,gol,4.24,0.96,3.57,-1.5
74061,2014,26,0.00,0.02,0.00,1.64,0.00,0.00,0.00,0.00,2.01,0.00,0.00,0.00,2.78,0.00,0.29,0.00,0.00,0.02,9.06,gol,3.54,2.48,2.79,-4.0
74061,2014,27,0.00,0.01,0.00,0.82,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,3.39,0.00,0.14,0.00,0.00,0.01,8.07,gol,3.89,3.24,3.39,-1.0
74061,2014,36,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.00,0.00,0.03,gol,3.78,1.00,2.89,0.4
74061,2014,37,0.00,0.00,0.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.01,0.00,2.00,0.00,0.00,0.00,3.80,gol,3.84,0.50,5.45,1.0
74061,2016,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,gol,5.41,0.00,0.00,1.7
74061,2016,2,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,1.00,0.00,0.00,0.00,5.41,gol,3.47,2.00,2.00,-3.5
74061,2016,3,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,3.00,0.00,0.50,0.00,0.00,0.00,6.18,gol,6.91,3.00,3.00,11.0
74061,2016,4,0.00,0.00,0.00,5.50,0.00,0.00,0.00,0.00,0.50,0.00,0.00,0.00,3.50,0.00,0.25,0.00,0.00,0.00,10.00,gol,6.65,2.50,3.50,4.7
74061,2016,5,0.00,0.00,0.00,2.75,0.00,0.00,0.00,0.00,0.25,0.00,0.00,0.00,1.75,0.00,1.12,0.00,0.00,1.00,11.65,gol,6.8,2.25,1.75,4.0
74061,2016,6,0.00,0.00,0.00,3.38,0.00,0.00,0.00,0.00,0.12,0.00,0.00,0.00,1.88,0.00,0.56,0.00,0.00,0.50,12.62,gol,11.09,1.12,1.88,19.9
74061,2016,7,0.00,0.00,0.00,6.69,0.00,0.00,0.00,0.00,1.06,0.00,0.00,0.00,0.94,0.00,2.28,0.00,0.00,1.25,17.40,gol,6.01,1.56,0.94,-9.0
74061,2016,9,0.00,0.50,0.50,1.67,0.00,0.00,0.00,0.00,0.27,0.00,0.00,0.00,0.73,0.00,0.57,0.00,0.00,0.31,7.36,gol,8.66,3.39,2.73,8.0
74061,2016,10,0.00,0.25,0.25,1.84,0.00,0.00,0.00,0.00,0.13,0.00,0.00,0.00,0.37,0.00,0.29,0.00,0.00,1.16,12.34,gol,9.75,1.70,1.37,11.0
74061,2016,11,0.00,0.12,0.12,2.92,0.00,0.00,0.00,0.00,0.07,0.00,0.00,0.00,0.18,0.00,0.14,0.00,0.00,1.58,15.92,gol,7.02,0.85,0.68,-4.5
74061,2016,12,0.00,0.06,0.06,2.46,0.00,0.00,0.00,0.00,1.03,0.00,0.00,0.00,4.09,0.00,0.07,0.00,0.00,0.79,14.98,gol,7.73,0.42,4.34,0.7
74061,2016,23,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,gol,9.04,1.84,0.83,6.7
74061,2016,24,0.00,0.00,0.00,2.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,0.00,1.00,0.00,0.00,0.00,9.05,gol,7.2,1.92,3.42,-4.0
74061,2016,25,0.00,0.00,0.00,1.00,0.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.50,0.00,0.50,0.00,0.00,0.00,11.72,gol,8.89,2.96,3.71,6.0
74061,2016,26,0.00,0.00,0.00,1.50,1.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.75,0.00,0.25,0.00,0.00,0.00,14.75,gol,7.52,1.48,3.85,-2.3
74061,2016,27,0.00,0.00,0.00,0.75,0.62,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.88,0.00,1.13,0.00,0.00,0.00,14.90,gol,8.47,3.74,2.93,3.7
74061,2016,28,0.00,0.00,0.00,2.38,0.31,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.44,0.00,1.56,0.00,0.00,0.00,15.92,gol,8.06,1.87,2.46,1.0
74061,2016,29,0.00,0.00,0.00,2.19,0.16,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.22,0.00,0.78,0.00,0.00,0.00,16.02,gol,9.25,0.94,2.23,8.5
74061,2016,30,0.00,0.00,0.00,2.09,0.08,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.11,0.00,0.39,0.00,0.00,1.00,17.26,gol,7.77,0.47,1.12,-1.0
74061,2016,31,0.00,0.00,0.00,2.05,0.04,0.00,0.00,0.00,0.50,0.00,0.00,0.00,2.55,0.00,0.20,0.00,0.00,0.50,16.40,gol,6.8,1.23,2.56,-6.3
74061,2016,33,0.00,0.00,0.00,0.51,0.01,0.00,0.00,0.00,0.13,0.00,0.00,0.00,2.14,0.00,0.55,0.00,0.00,0.13,7.50,gol,9.5,0.31,2.14,9.1
74061,2016,35,0.00,0.00,0.00,2.13,0.00,0.00,0.00,0.00,0.03,0.00,0.00,0.00,1.03,0.00,1.64,0.00,0.00,0.03,6.62,gol,7.02,1.08,2.03,-5.0
74061,2016,36,0.00,0.00,0.00,2.06,0.00,0.00,0.00,0.00,0.02,0.00,0.00,0.00,4.52,0.00,0.82,0.00,0.00,0.02,10.33,gol,8.72,0.54,5.02,4.4
74061,2017,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,gol,19.92,0.00,2.00,11.0
74061,2017,3,0.00,0.00,0.00,2.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,9.96,gol,24.47,2.00,0.50,8.5
74061,2017,5,0.00,0.00,0.00,1.12,0.00,0.00,0.00,0.00,0.50,0.00,0.00,0.00,0.25,0.00,0.00,0.00,0.00,0.50,14.72,gol,22.4,0.50,1.12,2.0
74061,2017,6,0.00,0.00,0.00,2.56,0.00,0.00,0.00,0.00,0.25,0.00,0.00,0.00,2.12,0.00,0.00,0.00,0.00,0.25,29.76,gol,20.34,2.25,2.56,-4.3
74061,2017,7,0.00,0.00,0.00,1.28,0.00,0.00,0.00,0.00,0.12,0.00,0.00,0.00,3.06,0.00,1.00,0.00,0.00,0.12,35.22,gol,21.72,3.12,3.28,5.7
74061,2017,8,0.00,1.00,0.00,1.64,0.00,0.00,0.00,0.00,0.06,0.00,0.00,0.00,1.53,0.00,1.50,0.00,0.00,1.06,39.33,gol,20.16,3.56,1.64,-1.5
74061,2017,9,0.00,0.50,0.00,0.82,0.00,0.00,0.00,0.00,1.03,0.00,0.00,0.00,1.77,0.00,0.75,0.00,0.00,0.53,39.83,gol,19.2,4.78,1.82,-4.0
74061,2017,10,0.00,0.25,0.00,0.41,0.00,0.00,0.00,0.00,0.52,0.00,0.00,0.00,2.88,0.00,0.38,0.00,0.00,0.27,39.11,gol,23.03,2.39,2.91,17.0
74061,2017,16,0.00,0.00,0.00,0.13,0.03,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.08,0.00,0.01,0.00,0.00,0.00,1.33,gol,19.79,1.72,1.39,1.7
74061,2017,17,0.00,0.00,0.00,1.07,1.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.04,0.00,1.00,0.00,0.00,0.00,20.46,gol,19.91,3.86,4.69,1.1
74061,2017,19,0.00,0.00,0.00,1.27,0.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.01,0.00,1.75,0.00,0.00,0.00,15.07,gol,22.89,1.47,2.17,18.0
74061,2017,21,0.00,0.00,0.00,1.32,0.56,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,0.00,0.44,0.00,0.00,0.50,15.21,gol,19.52,1.87,2.54,-2.0
74061,2017,22,0.00,0.00,0.00,0.66,0.28,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.25,0.00,0.22,0.00,0.00,0.25,27.13,gol,21.57,2.93,2.27,10.1
74061,2017,23,0.00,0.00,0.00,2.33,0.14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.63,0.00,3.11,0.00,0.00,1.13,35.13,gol,20.54,3.47,1.14,3.8
74061,2017,24,0.00,0.00,0.00,1.16,0.07,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.31,0.00,5.55,0.00,0.00,1.56,38.11,gol,20.31,3.73,0.57,3.0
74061,2017,25,0.00,0.00,0.00,0.58,1.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.16,0.00,2.78,0.00,0.00,0.78,39.36,gol,18.9,4.87,2.28,-5.7
74061,2017,27,0.00,0.50,0.00,0.65,0.26,0.00,0.00,0.00,0.50,0.00,0.00,0.00,2.04,0.00,2.69,0.00,0.00,0.20,19.29,gol,19.48,4.22,3.07,1.0
74061,2017,28,0.00,0.25,0.00,1.32,0.13,0.00,0.00,0.00,0.25,0.00,0.00,0.00,2.02,0.00,1.35,0.00,0.00,0.10,29.13,gol,21.43,2.11,2.54,13.0
74061,2017,29,0.00,0.13,0.00,5.66,0.06,0.00,0.00,0.00,0.13,0.00,0.00,0.00,2.01,0.00,0.67,0.00,0.00,0.05,35.99,gol,19.35,2.05,2.27,0.1
74061,2017,30,0.00,0.06,0.00,3.83,0.03,0.00,0.00,0.00,0.06,0.00,0.00,0.00,2.00,0.00,3.34,0.00,0.00,0.02,37.35,gol,19.86,3.03,2.13,4.7
74061,2017,32,0.00,0.02,0.00,0.96,0.01,0.00,0.00,0.00,0.02,0.00,0.00,0.00,0.50,0.00,1.33,0.00,0.00,0.51,19.27,gol,19.67,1.76,2.53,4.0
74061,2017,33,0.00,0.01,0.00,2.48,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.00,1.25,0.00,0.67,0.00,0.00,0.25,29.30,gol,19.27,2.88,2.27,2.7
74061,2017,35,0.00,0.00,0.00,1.12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.81,0.00,0.17,0.00,0.50,0.06,16.96,gol,20.09,1.72,3.07,7.7
74061,2017,36,0.00,0.00,0.00,1.56,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.41,0.00,1.08,0.00,0.25,1.03,28.57,gol,19.36,0.86,1.53,3.0
