PlayerID,Year,Round,Team,A,CA,CV,DD,DP,FC,FD,FF,FS,FT,G,GC,GS,I,PE,PP,RB,SG,PNT,pos,price,proGoals,consGoals,advPG,advCG,teamPos,advPos,home,realScore
37655,2018,22,América-MG,0.00,0.00,0.00,0.00,0.00,3.99,0.39,3.09,2.31,0.00,1.30,0.00,0.00,0.30,4.19,0.00,1.01,0.00,12.60,ata,8.29,2.60,2.03,1.01,0.70,12,13,0,-6.0
37655,2018,23,América-MG,0.00,0.00,1.00,0.00,0.00,3.20,0.12,0.93,0.69,0.00,0.39,0.00,0.00,0.09,1.26,0.00,0.30,0.00,-2.22,ata,8.29,0.78,1.61,0.93,3.34,9,16,1,0.0
37655,2018,24,América-MG,0.00,0.00,0.30,0.00,0.00,0.96,0.04,0.28,0.21,0.00,0.12,0.00,0.00,0.03,0.38,0.00,0.09,0.00,-0.67,ata,8.72,2.23,1.48,2.34,1.43,11,19,1,-1.6
37655,2018,25,América-MG,0.00,0.00,0.09,0.00,0.00,1.29,0.01,0.08,0.06,0.00,0.04,0.00,0.00,1.01,2.11,0.00,0.03,0.00,-1.80,ata,8.9,0.67,0.44,0.35,1.68,12,15,0,-0.3
37655,2018,26,América-MG,0.00,0.00,0.03,0.00,0.00,0.39,0.00,0.03,1.02,0.00,0.01,0.00,0.00,1.30,1.63,0.00,0.01,0.00,-0.84,ata,8.9,0.20,1.13,0.34,0.12,13,1,0,0.0
37655,2018,27,América-MG,0.00,0.00,0.01,0.00,0.00,0.12,0.00,0.01,0.31,0.00,0.00,0.00,0.00,0.39,0.49,0.00,0.00,0.00,-0.25,ata,8.9,1.06,1.34,1.64,1.45,13,9,1,0.0
37655,2018,28,América-MG,0.00,0.00,0.00,0.00,0.00,0.03,0.00,0.00,0.09,0.00,0.00,0.00,0.00,0.12,0.15,0.00,0.00,0.00,-0.08,ata,8.9,0.32,0.40,1.20,1.19,13,10,0,0.0
37655,2018,29,América-MG,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.03,0.00,0.00,0.00,0.00,0.04,0.04,0.00,0.00,0.00,-0.02,ata,8.9,0.10,4.12,1.62,1.79,15,6,0,0.0
37655,2018,30,América-MG,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.00,0.01,0.01,0.00,0.00,0.00,-0.01,ata,8.47,0.03,1.24,0.79,2.66,15,5,1,-0.8
37655,2018,31,América-MG,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,-0.80,ata,8.21,1.01,1.37,0.13,3.40,16,17,0,-2.0
37655,2018,32,América-MG,0.00,0.00,0.00,0.00,0.00,4.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,1.30,0.30,0.00,0.00,0.00,-2.24,ata,9.79,0.30,1.41,3.91,1.26,18,8,1,7.5
37655,2018,33,América-MG,0.00,0.00,0.00,0.00,0.00,2.20,0.00,0.00,0.30,0.00,1.00,0.00,0.00,0.39,0.09,0.00,0.00,0.00,6.83,ata,8.94,1.09,2.42,1.30,2.35,19,20,1,1.8
37655,2018,34,América-MG,0.00,0.00,0.00,0.00,0.00,1.66,0.00,3.00,0.09,0.00,0.30,0.00,0.00,2.12,2.03,0.00,1.00,0.00,3.85,ata,8.46,1.33,1.73,1.77,1.46,19,3,0,-0.3
37655,2018,35,América-MG,0.00,1.00,0.00,0.00,0.00,2.50,1.00,1.90,0.03,0.00,0.09,0.00,0.00,1.64,1.61,0.00,1.30,0.00,0.85,ata,9.96,0.40,2.52,0.28,1.59,16,9,1,8.4
37655,2018,36,América-MG,0.00,1.30,0.00,0.00,0.00,0.75,1.30,2.57,1.01,0.00,1.03,0.00,0.00,0.49,3.48,0.00,0.39,0.00,8.66,ata,8.64,2.12,1.76,2.09,1.15,18,1,0,0.4
37655,2018,37,América-MG,0.00,0.39,0.00,0.00,0.00,2.22,0.39,0.77,1.30,0.00,0.31,0.00,0.00,0.15,3.04,0.00,1.12,0.00,3.00,ata,9.5,0.64,4.53,2.25,0.45,15,11,1,5.7
37655,2018,38,América-MG,1.00,0.12,0.00,0.00,0.00,1.67,1.12,1.23,1.39,0.00,0.09,0.00,0.00,2.04,1.91,0.00,0.34,0.00,6.60,ata,8.97,1.19,1.36,0.00,2.69,18,12,0,2.3
37655,2019,10,Goiás,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,ata,5.0,2.91,1.51,2.28,0.07,8,3,0,0.0
37655,2019,11,Goiás,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,ata,5.0,1.87,6.45,0.01,2.67,10,20,0,0.0
37655,2019,12,Goiás,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,ata,3.8,0.56,1.94,2.75,2.47,9,5,1,0.0
37655,2019,13,Goiás,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,ata,3.8,0.17,0.58,3.44,1.01,10,1,0,0.0
37655,2019,14,Goiás,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,ata,3.92,1.05,6.17,0.52,0.45,13,15,1,1.6
37655,2019,15,Goiás,0.00,0.00,0.00,0.00,0.00,1.00,0.00,2.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.60,ata,3.6,0.32,2.85,2.90,2.02,11,10,0,0.1
37655,2019,16,Goiás,0.00,0.00,0.00,0.00,0.00,3.30,1.00,0.60,0.30,0.00,0.00,0.00,0.00,1.00,2.00,0.00,1.00,0.00,0.58,ata,3.39,1.09,1.86,1.13,0.19,11,7,1,-0.3
37655,2019,17,Goiás,0.00,0.00,0.00,0.00,0.00,1.99,0.30,0.18,1.09,0.00,0.00,0.00,0.00,0.30,1.60,0.00,0.30,0.00,-0.13,ata,3.79,2.33,1.56,3.22,3.38,13,12,0,2.0
37655,2019,18,Goiás,0.00,0.00,0.00,0.00,0.00,1.60,0.09,0.05,2.33,0.00,0.00,0.00,0.00,0.09,0.48,0.00,1.09,0.00,1.96,ata,3.79,0.70,2.47,1.05,3.16,14,3,1,0.0
37655,2019,19,Goiás,0.00,0.00,0.00,0.00,0.00,0.48,0.03,0.02,0.70,0.00,0.00,0.00,0.00,0.03,0.14,0.00,0.33,0.00,0.59,ata,3.26,1.21,2.74,4.22,1.15,15,8,0,-0.5
37655,2019,20,Goiás,0.00,0.00,0.00,0.00,0.00,1.14,0.01,0.00,0.21,0.00,0.00,0.00,0.00,0.01,0.04,0.00,0.10,0.00,-0.32,ata,3.26,0.36,3.82,1.30,0.19,12,17,1,0.0
37655,2019,21,Goiás,0.00,0.00,0.00,0.00,0.00,0.34,0.00,0.00,0.06,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.03,0.00,-0.10,ata,3.15,3.11,1.15,2.31,1.41,12,8,0,-0.3
37655,2019,22,Goiás,0.00,0.00,0.00,0.00,0.00,6.10,0.00,0.00,3.02,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.01,0.00,-0.33,ata,2.71,1.93,0.34,0.34,0.80,11,17,1,-2.3
37655,2019,23,Goiás,0.00,0.00,0.00,0.00,0.00,5.83,0.00,0.00,0.91,0.00,0.00,0.00,0.00,0.00,1.30,0.00,0.30,0.00,-2.40,ata,3.57,1.58,0.10,1.02,2.11,10,16,0,2.9
37655,2019,24,Goiás,0.00,0.00,0.00,0.00,0.00,3.75,1.00,1.00,2.27,0.00,0.00,0.00,0.00,0.00,2.39,0.00,1.09,0.00,2.18,ata,2.42,1.47,0.03,0.03,1.54,10,12,0,-3.4
37655,2019,25,Goiás,0.00,1.00,0.00,0.00,0.00,5.12,0.30,0.30,3.68,0.00,0.00,0.00,0.00,0.00,3.72,0.00,0.33,0.00,-2.75,ata,2.89,1.44,3.01,1.97,0.64,9,17,1,0.2
37655,2019,26,Goiás,0.00,0.30,0.00,0.00,0.00,2.54,0.09,1.09,2.10,0.00,0.00,0.00,0.00,0.00,3.12,0.00,0.10,0.00,-0.62,ata,1.55,1.43,0.90,0.64,1.60,10,4,1,-6.9
37655,2019,27,Goiás,0.00,0.09,1.00,0.00,0.00,2.76,0.03,0.33,0.63,0.00,0.00,0.00,0.00,0.00,3.93,0.00,0.03,0.00,-7.09,ata,1.55,2.43,2.27,0.31,1.52,10,19,0,0.0
37655,2019,28,Goiás,0.00,0.03,0.30,0.00,0.00,0.83,0.01,0.10,0.19,0.00,0.00,0.00,0.00,0.00,1.18,0.00,0.01,0.00,-2.13,ata,4.59,2.73,2.68,1.68,1.55,10,8,0,11.5
37655,2019,29,Goiás,0.00,0.01,0.09,0.00,0.00,1.25,0.00,1.03,1.06,0.00,1.00,0.00,0.00,0.00,1.35,0.00,2.00,0.00,10.86,ata,4.28,1.82,4.80,1.86,0.10,10,1,1,7.5
37655,2019,30,Goiás,0.00,1.00,0.03,0.00,0.00,2.37,1.00,2.31,2.32,0.00,1.30,0.00,0.00,2.00,1.41,0.00,0.60,0.00,10.76,ata,4.82,2.55,3.44,1.30,3.76,9,20,1,9.5
37655,2019,31,Goiás,0.00,0.30,0.01,0.00,0.00,2.71,0.30,4.69,1.70,0.00,1.39,0.00,0.00,0.60,4.42,0.00,0.18,0.00,12.73,ata,3.19,2.76,1.03,2.07,2.81,10,11,0,-1.2
37655,2019,32,Goiás,0.00,1.09,0.00,0.00,0.00,1.81,0.09,2.41,2.51,0.00,0.42,0.00,0.00,1.18,1.33,0.00,0.05,0.00,2.62,ata,3.19,0.83,2.31,3.30,1.32,10,3,1,0.0
37655,2019,33,Goiás,0.00,0.33,0.00,0.00,0.00,0.54,0.03,0.72,0.75,0.00,0.13,0.00,0.00,0.35,0.40,0.00,0.02,0.00,0.79,ata,3.47,0.25,3.69,3.34,0.69,10,11,0,0.9
37655,2019,34,Goiás,0.00,0.10,0.00,0.00,0.00,4.16,0.01,3.22,1.23,0.00,0.04,0.00,0.00,0.11,0.12,0.00,0.00,0.00,1.14,ata,4.26,1.07,2.11,1.42,2.03,9,10,1,5.5
37655,2019,35,Goiás,0.00,1.03,0.00,0.00,0.00,4.25,0.00,0.97,3.37,0.00,1.01,0.00,0.00,1.03,0.04,0.00,0.00,0.00,5.84,ata,0.0,4.32,3.63,2.18,2.16,9,8,0,7.4
37655,2019,36,Goiás,0.00,0.31,0.00,0.00,0.00,9.27,0.00,1.29,2.01,0.00,1.30,0.00,0.00,0.31,3.01,0.00,2.00,0.00,9.15,ata,0.0,3.30,2.09,2.92,1.63,10,9,1,10.4
37655,2019,37,Goiás,0.00,0.09,0.00,0.00,0.00,2.78,1.00,2.39,1.60,0.00,1.39,0.00,0.00,0.09,3.90,0.00,0.60,0.00,13.15,ata,0.0,1.99,2.63,1.13,3.52,10,3,0,6.5
37655,2014,1,Internacional,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,ata,6.44,0.00,0.00,0.00,0.00,5,17,1,0.5
37655,2014,2,Internacional,0.00,0.00,0.00,0.00,0.00,3.00,2.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,4.00,0.00,0.00,0.00,0.50,ata,12.4,1.00,0.00,0.00,3.00,4,18,0,15.9
37655,2014,3,Internacional,0.00,0.00,0.00,0.00,0.00,2.90,1.60,0.30,2.30,0.00,2.00,0.00,0.00,1.00,3.20,0.00,0.00,0.00,16.05,ata,12.69,2.30,2.00,2.30,1.30,3,11,1,5.4
37655,2014,4,Internacional,1.00,0.00,0.00,0.00,0.00,3.87,0.48,0.09,1.69,0.00,0.60,0.00,0.00,0.30,1.96,0.00,1.00,0.00,10.21,ata,13.18,2.69,1.60,2.69,3.60,1,14,1,4.4
37655,2014,5,Internacional,1.30,0.00,0.00,0.00,0.00,1.16,1.14,0.03,1.51,0.00,0.18,0.00,0.00,3.09,2.59,0.00,0.30,0.00,7.46,ata,11.93,2.81,1.48,0.33,6.14,1,17,0,-1.3
37655,2014,10,Internacional,0.00,0.01,0.00,0.00,0.00,0.02,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.01,0.00,0.01,0.00,0.01,ata,11.07,1.72,1.30,0.69,1.13,8,3,0,0.3
37655,2014,11,Internacional,0.00,0.00,0.00,0.00,0.00,0.01,1.00,1.00,0.00,0.00,0.00,0.00,0.00,1.01,3.00,0.00,0.00,0.00,0.30,ata,13.4,1.52,2.39,1.10,3.00,4,20,1,11.5
37655,2014,12,Internacional,0.00,0.00,0.00,0.00,0.00,1.00,1.30,4.30,1.00,0.00,1.00,0.00,0.00,0.30,1.90,0.00,0.00,0.00,11.59,ata,11.68,4.46,0.72,1.09,1.85,4,19,0,1.1
37655,2014,13,Internacional,0.00,0.00,0.00,0.00,0.00,1.30,0.39,1.29,2.30,0.00,0.30,0.00,0.00,1.09,2.57,0.00,1.00,0.00,4.58,ata,13.09,2.34,0.22,3.25,0.30,3,6,1,7.8
37655,2014,14,Internacional,0.00,0.00,0.00,0.00,0.00,0.39,0.12,1.39,1.69,0.00,1.09,0.00,0.00,1.33,3.77,0.00,0.30,0.00,9.17,ata,11.85,1.70,0.06,1.69,2.90,2,11,1,0.4
37655,2014,15,Internacional,0.00,0.00,0.00,0.00,0.00,1.12,0.04,0.42,0.51,0.00,0.33,0.00,0.00,1.40,2.13,0.00,1.09,0.00,3.15,ata,11.48,2.51,0.02,0.18,1.70,2,11,0,-1.1
37655,2014,17,Internacional,0.00,0.00,0.00,0.00,0.00,0.40,0.00,0.34,0.05,0.00,0.03,0.00,0.00,0.73,0.49,0.00,0.10,0.00,-0.05,ata,11.96,0.53,1.00,1.87,2.74,3,6,0,2.6
37655,2014,18,Internacional,0.00,0.00,0.00,0.00,0.00,2.12,1.00,1.10,0.01,1.00,0.01,0.00,0.00,2.22,2.15,0.00,0.03,0.00,2.59,ata,11.48,0.16,1.30,1.43,0.85,2,16,0,0.5
37655,2014,19,Internacional,1.00,1.00,0.00,0.00,0.00,6.64,0.30,0.33,1.00,0.30,0.00,0.00,0.00,0.67,0.64,0.00,0.01,0.00,1.28,ata,11.15,1.05,0.39,1.46,1.06,3,13,1,-0.1
37655,2014,22,Internacional,0.03,0.03,0.00,0.00,0.00,0.45,0.10,0.10,0.12,0.01,0.00,0.00,0.00,0.11,0.11,0.00,0.00,0.00,0.03,ata,11.22,2.21,0.88,1.96,3.52,3,8,0,1.5
37655,2014,23,Internacional,0.01,0.01,0.00,0.00,0.00,0.13,1.03,0.03,1.04,0.00,0.00,0.00,0.00,0.03,0.03,0.00,0.00,0.00,1.51,ata,12.84,0.66,0.26,0.64,2.14,3,12,0,10.6
37655,2014,24,Internacional,0.00,0.00,0.00,0.00,0.00,1.04,0.31,0.01,0.31,0.00,1.00,0.00,0.00,0.01,1.01,0.00,2.00,0.00,11.05,ata,10.34,1.20,0.08,1.39,1.33,2,20,1,-4.4
