PlayerID,Year,Round,Team,A,CA,CV,DD,DP,FC,FD,FF,FS,FT,G,GC,GS,I,PE,PP,RB,SG,PNT,pos,price,proGoals,consGoals,advPG,advCG,teamPos,advPos,home,realScore
68925,2014,17,Atlético-MG,0.00,1.58,0.00,0.00,0.00,7.99,0.09,2.62,5.62,0.33,0.51,0.80,0.00,0.00,4.54,0.00,2.02,0.34,1.79,zag,11.37,7.64,7.09,5.73,2.46,6,3,1,5.9
68925,2014,18,Atlético-MG,0.00,1.26,0.00,0.00,0.00,6.39,0.07,2.10,7.50,0.26,0.41,0.64,0.00,0.00,5.63,0.00,1.62,1.27,7.33,zag,13.98,7.11,5.67,3.91,4.27,8,18,0,18.5
68925,2014,19,Atlético-MG,0.00,1.01,0.00,0.00,0.00,7.11,0.05,3.68,9.00,0.21,0.33,0.51,0.00,0.00,5.50,0.00,8.30,2.02,24.37,zag,14.88,5.69,4.54,4.19,2.71,7,12,1,20.5
68925,2014,20,Atlético-MG,0.00,0.81,0.00,0.00,0.00,6.69,1.04,3.94,9.20,0.17,1.26,0.41,0.00,0.00,9.40,0.00,10.64,2.61,39.99,zag,11.74,5.55,3.63,5.95,3.96,8,3,0,0.3
68925,2014,21,Atlético-MG,0.00,1.65,0.00,0.00,0.00,8.35,0.84,5.15,9.36,0.13,1.01,0.33,0.00,0.00,8.52,0.00,9.51,2.09,32.30,zag,12.57,4.44,3.91,5.01,2.53,8,5,1,5.3
68925,2014,23,Atlético-MG,0.00,1.05,0.00,0.00,0.00,6.15,1.33,4.10,5.99,0.09,0.65,0.21,0.00,0.00,7.85,0.00,6.09,2.14,24.91,zag,11.71,5.84,4.50,9.21,5.09,6,1,0,0.9
68925,2014,24,Atlético-MG,0.00,0.84,0.00,0.00,0.00,5.92,1.07,3.28,4.79,0.07,0.52,0.17,0.00,0.00,7.28,0.00,5.87,1.71,20.83,zag,11.31,7.67,5.60,7.33,5.34,4,9,1,-1.3
68925,2014,25,Atlético-MG,0.00,0.67,0.00,0.00,0.00,6.73,0.85,2.62,3.83,0.05,0.41,0.13,0.00,0.00,6.83,0.00,4.69,1.37,15.36,zag,13.62,9.14,6.48,5.56,7.29,4,18,1,11.7
68925,2014,32,Atlético-MG,0.00,0.14,0.00,0.00,0.00,1.94,0.18,0.81,1.07,0.01,0.09,0.03,0.00,0.00,1.69,0.00,2.03,0.55,6.29,zag,13.14,7.72,5.14,5.41,5.01,5,9,0,8.9
68925,2014,35,Atlético-MG,0.00,0.07,0.00,0.00,0.00,0.99,1.37,1.06,0.55,0.01,0.04,0.01,0.00,0.00,2.15,0.00,3.60,0.28,8.92,zag,13.07,6.55,4.27,10.20,6.56,4,10,1,8.1
68925,2014,37,Atlético-MG,0.00,0.05,0.00,0.00,0.00,1.43,0.88,0.68,1.15,0.00,0.03,0.01,0.00,0.00,2.17,0.00,3.90,0.98,12.19,zag,11.68,8.39,4.73,7.05,5.92,6,14,1,-0.4
68925,2016,7,Atlético-MG,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,zag,19.22,6.18,7.39,2.77,4.83,17,15,1,5.0
68925,2016,8,Atlético-MG,0.00,0.00,0.00,0.00,0.00,3.00,0.00,0.00,4.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,3.00,0.00,5.00,zag,18.03,6.94,8.91,5.22,2.13,18,1,0,0.4
68925,2016,9,Atlético-MG,0.00,0.00,0.00,0.00,0.00,2.40,0.00,0.00,5.20,0.00,0.00,0.00,0.00,0.00,3.60,0.00,2.40,0.00,4.40,zag,19.24,5.55,9.13,6.56,6.02,14,10,1,7.6
68925,2016,10,Atlético-MG,0.00,0.00,0.00,0.00,0.00,3.92,0.00,1.00,7.16,0.00,0.00,0.00,0.00,0.00,3.88,0.00,2.92,1.00,11.12,zag,18.25,7.44,7.30,6.29,3.58,12,6,1,2.1
68925,2016,11,Atlético-MG,0.00,0.00,0.00,0.00,0.00,3.14,1.00,0.80,5.73,0.00,0.00,0.00,0.00,0.00,5.10,0.00,3.34,0.80,11.00,zag,19.02,7.95,6.84,4.13,8.02,8,20,0,6.5
68925,2016,12,Atlético-MG,0.00,1.00,0.00,0.00,0.00,3.51,0.80,1.64,6.58,0.00,0.00,0.00,0.00,1.00,6.08,0.00,4.67,1.64,15.30,zag,17.56,7.36,5.47,6.06,6.71,7,18,1,-0.3
68925,2016,13,Atlético-MG,0.00,0.80,0.00,0.00,0.00,4.81,0.64,1.31,7.27,0.00,0.00,0.00,0.00,0.80,5.87,0.00,3.74,1.31,11.94,zag,17.15,10.89,7.38,2.72,6.51,9,16,0,-1.1
68925,2016,14,Atlético-MG,0.00,1.64,0.00,0.00,0.00,6.85,0.51,1.05,7.81,0.00,0.00,0.00,0.00,0.64,5.69,0.00,3.99,1.05,8.45,zag,17.98,9.71,6.90,4.03,7.22,10,6,0,4.1
68925,2016,15,Atlético-MG,0.00,1.31,0.00,0.00,0.00,6.48,0.41,0.84,8.25,0.00,0.00,0.00,0.00,0.51,9.55,0.00,6.19,0.84,10.86,zag,17.14,7.77,7.52,3.31,3.32,8,19,1,-1.4
