A,CA,CV,DD,DP,FC,FD,FF,FS,FT,G,GC,GS,I,PE,PP,RB,SG,PNT,pos,price,proGoals,consGoals,realScore
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,1.00,0.00,zag,11.6,4.26226806640625,4.1651611328125,3.5
0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,1.50,0.00,zag,11.91,4.131134033203125,3.08258056640625,4.4
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,zag,11.6,1.873108410392888,1.8241694739554077,4.9
0.00,0.00,0.00,0.00,0.00,0.50,0.25,0.00,0.25,0.00,0.00,0.00,0.00,0.00,0.50,0.00,0.00,0.25,zag,11.02,3.484138551299111,1.228021184244426,2.9
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,zag,6.11,1.25,1.25,7.5
0.00,1.00,0.00,0.00,0.00,2.00,1.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,2.00,1.00,zag,5.64,0.625,0.625,2.6
0.00,1.50,0.00,0.00,0.00,1.00,1.50,1.00,1.00,0.00,0.00,0.00,0.00,0.00,1.50,0.00,3.00,0.50,zag,7.76,0.3125,2.3125,10.4
0.50,0.38,0.00,0.00,0.00,0.25,0.38,0.75,0.75,0.00,0.00,0.00,0.00,0.00,1.88,0.00,2.25,0.12,zag,6.25,2.578125,1.078125,0.2
0.25,0.19,0.00,0.00,0.00,1.12,0.19,0.38,2.38,0.00,0.00,0.00,0.00,0.00,1.94,0.00,1.12,0.06,zag,5.92,3.2890625,2.5390625,-0.8
0.00,0.02,0.00,0.00,0.00,0.02,0.00,0.00,0.02,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.02,0.00,zag,6.29,2.88507080078125,2.78546142578125,4.0
0.00,0.01,0.00,0.00,0.00,0.01,0.00,0.00,0.01,1.00,0.00,0.00,0.00,0.00,4.01,0.00,1.01,0.00,zag,6.68,3.442535400390625,2.392730712890625,5.9
1.00,0.00,0.00,0.00,0.00,1.01,1.00,1.00,0.00,0.50,0.00,0.00,0.00,0.00,3.00,0.00,0.51,0.00,zag,6.65,2.7212677001953125,2.1963653564453125,4.1
0.06,0.00,0.00,0.00,0.00,0.19,0.06,0.19,0.13,0.03,0.00,0.00,0.00,0.00,0.19,0.00,0.28,0.00,zag,7.02,2.420079231262207,2.012272834777832,6.4
0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.07,0.00,0.07,0.06,zag,6.53,1.200627475976944,1.8128835260868073,2.8
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.02,0.00,1.02,0.02,zag,5.72,1.800156868994236,0.9532208815217018,-1.3
0.00,0.50,0.00,0.00,0.00,1.50,0.00,0.00,0.50,0.00,0.00,0.00,0.00,0.00,0.25,0.00,0.75,0.00,zag,7.56,2.450039217248559,2.7383052203804255,10.0
0.00,0.16,0.00,0.00,0.00,0.22,0.00,0.13,0.03,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.55,0.13,zag,6.12,1.403127451078035,2.9211440762737766,0.5
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,zag,11.74,0.5,0.875,1.6
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,zag,4.48,1.0,1.0,-0.4
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,0.00,0.00,0.00,0.00,0.00,1.50,0.00,0.00,0.00,zag,4.08,0.25,0.75,-0.2
0.00,0.06,0.00,0.00,0.00,0.12,0.00,0.00,0.02,0.00,0.00,0.00,0.00,0.00,0.17,0.00,0.12,0.00,zag,4.65,4.8828125,1.1484375,4.4
0.00,0.03,0.00,0.00,0.00,1.06,0.00,0.00,2.01,0.00,0.00,0.00,0.00,0.00,4.09,0.00,3.06,0.00,zag,3.37,2.44140625,1.57421875,-2.8
0.00,0.51,0.00,0.00,0.00,0.77,0.00,0.00,0.50,0.00,0.00,0.00,0.00,0.00,1.52,0.00,0.77,0.00,zag,3.48,1.1103515625,2.8935546875,-0.9
0.00,0.25,0.00,0.00,0.00,0.38,0.00,0.00,0.25,0.00,0.00,0.00,0.00,0.00,3.76,0.00,0.38,0.00,zag,4.62,2.55517578125,3.44677734375,5.7
0.00,0.13,0.00,0.00,0.00,0.19,0.00,0.00,2.13,0.00,0.00,0.00,0.00,0.00,2.88,0.00,0.19,1.00,zag,3.64,1.277587890625,1.723388671875,-0.7
0.00,0.06,0.00,0.00,0.00,1.10,1.00,0.00,1.06,0.00,0.00,0.00,0.00,0.00,5.44,0.00,0.10,0.50,zag,4.6,0.6387939453125,2.8616943359375,5.0
0.00,0.02,0.00,0.00,0.00,0.27,0.25,0.00,0.27,0.00,0.00,0.00,0.00,0.00,1.36,0.00,0.02,0.62,zag,4.25,5.659698486328125,0.715423583984375,2.2
0.00,0.50,0.00,0.00,0.00,0.57,0.06,0.00,0.07,0.00,0.00,0.00,0.00,0.00,0.84,0.00,0.01,0.66,zag,4.94,5.914924621582031,1.1788558959960938,6.1
0.00,0.25,0.00,0.00,0.00,0.28,0.03,0.00,0.03,0.00,0.00,0.00,0.00,0.00,2.42,0.00,1.00,1.33,zag,4.33,2.9574623107910156,0.5894279479980469,1.5
0.00,1.13,0.00,0.00,0.00,2.14,0.02,0.00,0.02,0.00,0.00,0.00,0.00,0.00,3.21,0.00,3.50,0.66,zag,4.85,1.4787311553955078,2.2947139739990234,4.2
0.00,0.28,0.00,0.00,0.00,1.54,0.50,0.00,1.00,0.50,0.00,0.00,0.00,0.00,1.30,0.00,0.88,0.17,zag,4.3,3.869682788848877,2.073678493499756,0.8
0.00,0.00,0.00,0.00,0.00,0.03,0.00,0.00,0.02,0.00,0.00,0.00,0.00,0.00,0.06,0.00,0.02,0.00,zag,4.2,2.030231896787882,1.4693256132304668,1.1
0.00,0.00,0.00,0.00,0.00,1.01,0.00,0.00,1.01,0.00,0.00,0.00,0.00,0.00,2.03,0.00,1.01,0.00,zag,4.57,1.015115948393941,1.7346628066152334,3.1
0.00,0.00,0.00,0.00,0.00,0.51,0.00,0.00,0.51,0.00,0.00,0.00,0.00,0.00,2.01,0.00,2.51,0.00,zag,4.8,0.5075579741969705,1.8673314033076167,4.4
0.00,0.00,0.00,0.00,0.00,0.25,0.00,0.00,0.25,0.00,0.00,0.00,0.00,0.00,3.01,0.00,1.25,1.00,zag,3.9,1.2537789870984852,0.9336657016538084,-1.3
0.00,0.00,0.00,0.00,0.00,0.06,0.00,0.00,0.56,0.00,0.00,0.00,0.00,0.00,3.75,0.00,0.31,0.25,zag,3.81,3.8134447467746213,2.233416425413452,-1.4
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,zag,2.12,0.0,4.0,-1.2
0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.00,zag,1.67,2.09375,2.02734375,0.0
0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.00,zag,1.59,3.046875,3.013671875,-0.3
0.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,5.00,0.00,1.00,0.00,zag,2.47,1.5234375,2.5068359375,4.2
0.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,0.50,1.00,0.00,0.00,0.00,1.00,2.50,0.00,1.50,0.00,zag,2.34,4.76171875,2.25341796875,2.5
0.00,1.00,0.00,0.00,0.00,2.00,0.00,1.00,2.25,0.50,0.00,0.00,0.00,1.50,5.25,0.00,0.75,1.00,zag,1.19,2.380859375,1.126708984375,-3.6
0.00,1.50,0.00,0.00,0.00,3.00,0.00,0.50,1.12,0.25,0.00,0.00,0.00,0.75,4.63,0.00,0.38,0.50,zag,2.33,1.1904296875,1.5633544921875,3.1
0.00,0.75,0.00,0.00,0.00,1.50,0.00,0.25,0.56,0.12,0.00,0.00,0.00,0.38,3.31,0.00,2.19,0.25,zag,2.32,2.59521484375,1.78167724609375,2.6
0.00,0.38,0.00,0.00,0.00,0.75,1.00,0.12,0.28,0.06,0.00,0.00,0.00,0.19,7.66,0.00,3.09,0.12,zag,1.87,1.297607421875,1.890838623046875,-0.4
0.00,0.59,0.00,0.00,0.00,0.69,0.25,0.03,1.07,0.02,0.00,0.00,0.00,0.05,2.91,0.00,1.27,0.03,zag,2.98,0.32440185546875,1.9727096557617188,5.9
0.00,0.30,0.00,0.00,0.00,1.34,0.12,0.02,1.54,0.01,0.00,0.00,0.00,0.02,4.46,0.00,4.64,0.02,zag,2.3,1.162200927734375,1.9863548278808594,1.4
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,zag,1.88,2.190831365995109,1.9138179429573938,-0.8
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,zag,7.45,0.0,0.0,0.0
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,zag,10.08,2.0,2.0,10.1
0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,2.00,1.00,zag,8.67,2.0,1.0,1.1
0.00,0.00,0.00,0.00,0.00,0.00,0.50,1.00,3.00,0.00,0.00,0.00,0.00,0.00,2.50,0.00,1.00,0.50,zag,8.12,1.0,3.5,-0.3
0.00,0.00,0.00,0.00,0.00,0.00,0.12,0.25,0.75,0.00,0.00,0.00,0.00,0.00,1.12,0.00,0.25,0.12,zag,8.77,1.75,3.875,4.7
0.00,1.00,0.00,0.00,0.00,0.00,0.06,0.12,1.38,0.00,0.00,0.00,0.00,1.00,0.56,0.00,1.12,1.06,zag,9.73,0.875,1.9375,8.0
0.00,0.50,0.00,0.00,0.00,3.00,0.03,1.06,2.69,0.00,0.00,0.00,0.00,0.50,2.28,0.00,2.56,1.53,zag,7.73,1.4375,0.96875,-3.4
0.00,0.62,0.50,0.00,0.00,1.75,0.01,0.77,2.67,0.00,0.00,0.00,0.00,0.12,3.07,0.00,1.64,0.38,zag,9.04,0.859375,1.2421875,5.2
0.00,0.16,0.12,0.00,0.00,0.44,0.50,1.19,2.67,0.00,0.00,0.00,0.00,0.03,2.27,0.00,0.91,0.10,zag,8.07,0.21484375,4.310546875,-0.2
0.00,0.08,0.06,0.00,0.00,0.22,0.25,0.60,3.33,0.00,0.00,0.00,0.00,0.02,5.13,0.00,0.46,0.05,zag,9.31,1.107421875,5.1552734375,7.4
0.00,0.04,0.03,0.00,0.00,0.11,1.13,0.30,1.67,0.00,0.00,0.00,0.00,0.01,3.57,0.00,1.23,1.02,zag,8.97,4.5537109375,2.57763671875,3.9
0.00,0.01,0.01,0.00,0.00,0.53,0.28,0.07,0.42,0.00,0.00,0.00,0.00,0.00,1.89,0.00,0.31,0.76,zag,9.61,2.138427734375,0.6444091796875,6.9
0.00,0.00,0.00,0.00,0.00,0.26,1.14,1.04,2.21,0.00,0.00,0.00,0.00,0.00,3.95,0.00,3.15,0.38,zag,9.65,2.0692138671875,3.32220458984375,6.8
0.00,1.00,0.00,0.00,0.00,1.13,2.57,1.52,3.10,0.00,0.00,0.00,0.00,1.00,3.97,0.00,2.58,1.19,zag,9.94,1.03460693359375,1.661102294921875,7.2
0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.01,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.01,0.01,zag,9.46,0.9082707166671753,0.9173068404197693,5.1
0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,8.00,0.00,4.00,0.00,zag,8.77,0.45413535833358765,2.4586534202098846,0.8
0.00,1.00,0.00,0.00,0.00,1.50,0.00,1.50,3.50,0.00,0.00,0.00,0.00,0.00,6.00,0.00,3.00,0.00,zag,9.81,1.2270676791667938,3.2293267101049423,7.3
0.00,0.50,0.00,0.00,0.00,1.75,1.00,0.75,3.75,0.00,0.00,0.00,0.00,0.00,6.00,0.00,2.50,1.00,zag,9.16,1.613533839583397,1.6146633550524712,2.7
0.00,0.25,0.00,0.00,0.00,1.88,0.50,0.38,4.88,0.00,0.00,0.00,0.00,0.00,3.00,0.00,2.25,0.50,zag,9.22,0.8067669197916985,2.8073316775262356,2.8
0.00,1.13,0.00,0.00,0.00,0.94,2.25,1.19,4.44,0.00,0.00,0.00,0.00,0.00,3.50,0.00,2.13,0.25,zag,8.91,0.40338345989584923,2.403665838763118,1.4
0.00,0.14,0.00,0.00,0.00,0.62,0.28,0.65,0.80,0.00,0.00,0.00,0.00,0.00,1.44,0.00,0.52,0.03,zag,7.71,1.3004229324869812,3.0504582298453897,-5.0
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,zag,6.81,0.0,2.0,5.0
0.00,1.00,0.00,0.00,0.00,2.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,3.00,0.00,2.00,1.00,zag,6.33,1.0,1.0,1.6
0.00,0.50,0.00,0.00,0.00,2.00,0.00,0.00,2.50,0.00,0.00,0.00,0.00,0.00,3.50,0.00,2.00,0.50,zag,6.13,0.5,1.5,0.9
0.00,0.25,0.00,0.00,0.00,2.00,0.00,1.00,3.25,0.00,0.00,0.00,0.00,0.00,2.75,0.00,1.00,0.25,zag,5.99,1.25,1.75,0.8
0.00,0.56,0.00,0.00,0.00,1.50,0.00,0.25,1.81,0.00,0.00,0.00,0.00,0.00,1.69,0.00,1.25,0.06,zag,5.77,0.8125,2.9375,0.6
0.00,0.28,0.00,0.00,0.00,0.75,1.00,0.12,1.91,0.00,0.00,0.00,0.00,0.00,3.84,0.00,0.62,0.03,zag,6.69,0.40625,4.46875,5.0
0.00,0.14,0.00,0.00,0.00,0.38,0.50,0.06,0.95,0.00,0.00,0.00,0.00,0.00,1.92,0.00,0.31,1.02,zag,6.53,2.203125,2.234375,3.1
0.00,0.07,0.00,0.00,0.00,0.19,0.25,0.03,1.48,0.00,0.00,0.00,0.00,0.00,8.96,0.00,0.16,1.51,zag,8.12,1.1015625,1.1171875,10.1
0.00,0.04,0.00,0.00,0.00,1.09,0.12,0.02,1.74,0.00,0.00,0.00,0.00,0.00,4.48,0.00,3.08,1.75,zag,7.0,2.55078125,0.55859375,2.2
0.00,0.02,0.00,0.00,0.00,0.55,0.06,0.01,1.87,0.00,0.00,0.00,0.00,0.00,2.24,0.00,2.54,0.88,zag,6.44,2.275390625,4.279296875,-0.8
0.00,0.01,0.00,0.00,0.00,1.27,0.03,0.00,0.93,0.00,0.00,0.00,0.00,0.00,2.12,0.00,1.27,0.44,zag,6.62,2.1376953125,3.1396484375,1.3
0.00,1.00,0.00,0.00,0.00,1.64,0.02,0.00,0.47,0.00,0.00,0.00,0.00,0.00,5.06,0.00,0.63,1.22,zag,7.3,1.06884765625,1.56982421875,4.5
0.00,0.50,0.00,0.00,0.00,2.82,0.01,0.00,1.23,0.00,0.00,0.00,0.00,0.00,2.53,0.00,0.32,1.61,zag,6.63,1.534423828125,0.784912109375,0.9
0.00,0.25,0.00,0.00,0.00,2.41,0.00,0.00,0.62,0.00,0.00,0.00,0.00,0.00,2.27,0.00,1.16,0.80,zag,5.89,0.7672119140625,2.3924560546875,-3.4
0.00,1.13,0.00,0.00,0.00,2.20,0.00,0.00,0.31,0.00,0.00,0.00,0.00,0.00,4.13,0.00,0.58,0.40,zag,7.62,0.38360595703125,6.19622802734375,7.2
0.00,0.56,0.00,0.00,0.00,1.10,0.00,0.00,1.15,0.00,0.00,0.00,0.00,0.00,2.07,0.00,1.29,1.20,zag,7.28,0.191802978515625,3.098114013671875,4.1
0.00,0.64,0.00,0.00,0.00,0.28,0.00,0.00,0.29,0.00,0.00,0.00,0.00,0.00,1.52,0.00,0.82,0.80,zag,7.32,1.5479507446289062,1.7745285034179688,4.1
0.00,0.32,0.00,0.00,0.00,2.14,0.00,0.00,2.14,0.00,0.00,0.00,0.00,0.00,3.76,0.00,0.41,1.40,zag,8.03,1.7739753723144531,0.8872642517089844,7.4
0.00,0.16,0.00,0.00,0.00,1.07,0.00,0.00,3.07,0.00,0.00,0.00,0.00,0.00,2.88,0.00,1.21,1.70,zag,6.78,1.8869876861572266,0.4436321258544922,-0.3
0.00,0.08,0.00,0.00,0.00,0.53,0.00,0.00,1.54,0.00,0.00,0.00,0.00,0.00,2.44,0.00,0.60,0.85,zag,6.36,1.9434938430786133,1.221816062927246,-2.2
0.00,0.02,0.00,0.00,0.00,1.13,0.00,0.00,0.38,0.00,0.00,0.00,0.00,0.00,2.61,0.00,0.15,0.21,zag,7.95,0.9858734607696533,2.8054540157318115,7.0
0.00,1.01,0.00,0.00,0.00,1.57,0.00,1.00,0.19,0.00,1.00,0.00,0.00,0.00,4.30,0.00,1.08,0.11,zag,6.56,1.4929367303848267,3.4027270078659058,-1.1
0.00,0.51,0.00,0.00,0.00,2.78,0.00,0.50,1.10,0.00,0.50,0.00,0.00,0.00,4.15,0.00,0.54,0.05,zag,7.2,0.7464683651924133,2.701363503932953,3.1
0.00,0.25,0.00,0.00,0.00,1.39,0.00,0.25,0.55,0.00,0.25,0.00,0.00,0.00,3.08,0.00,2.27,0.03,zag,6.89,1.3732341825962067,2.3506817519664764,1.1
0.00,0.13,0.00,0.00,0.00,0.70,0.00,0.13,0.27,0.00,0.12,0.00,0.00,0.00,3.54,0.00,2.13,0.01,zag,7.54,2.6866170912981033,2.175340875983238,5.2
1.00,0.06,0.00,0.00,0.00,0.35,0.00,0.06,1.14,0.00,0.06,0.00,0.00,0.00,2.77,0.00,1.07,0.01,zag,6.83,3.3433085456490517,3.087670437991619,0.5
0.50,0.03,0.00,0.00,0.00,0.17,0.00,0.03,1.57,0.00,0.03,0.00,0.00,0.00,1.38,0.00,0.53,0.00,zag,7.19,1.6716542728245258,5.5438352189958096,2.6
0.25,0.02,0.00,0.00,0.00,1.09,0.00,0.02,0.78,0.00,0.02,0.00,0.00,0.00,1.69,0.00,2.27,0.00,zag,6.91,1.835827136412263,4.771917609497905,1.2
0.12,0.01,0.00,0.00,0.00,1.54,0.00,0.01,1.39,0.00,0.01,0.00,0.00,1.00,0.85,0.00,2.13,0.00,zag,7.16,0.9179135682061315,3.3859588047489524,2.5
0.06,0.00,0.00,0.00,0.00,0.77,0.00,0.00,0.70,0.00,0.00,0.00,0.00,0.50,3.42,0.00,3.07,0.00,zag,7.39,2.4589567841030657,3.692979402374476,3.8
0.03,0.00,0.00,0.00,0.00,0.39,0.00,0.00,2.35,0.00,0.00,0.00,0.00,0.25,3.71,0.00,3.53,0.00,zag,7.64,3.229478392051533,2.846489701187238,4.9
0.02,1.00,0.00,0.00,0.00,0.19,0.00,0.00,2.17,0.00,0.00,0.00,0.00,0.12,2.86,0.00,2.77,1.00,zag,7.32,2.6147391960257664,1.423244850593619,2.9
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,zag,10.39,0.9805908203125,1.6368408203125,2.6
0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,2.00,0.00,zag,11.11,0.49029541015625,3.81842041015625,7.0
0.00,0.00,0.00,0.00,0.00,1.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.50,0.00,3.00,1.00,zag,11.64,2.245147705078125,1.909210205078125,7.6
0.00,0.00,0.00,0.00,0.00,1.75,2.00,2.00,1.00,0.00,0.00,0.00,0.00,0.00,4.75,0.00,4.50,0.50,zag,9.53,2.1225738525390625,2.9546051025390625,-3.8
0.00,1.00,0.00,0.00,0.00,2.88,1.00,1.00,0.50,0.00,0.00,0.00,0.00,1.00,3.38,0.00,2.25,0.25,zag,11.53,1.0612869262695312,2.4773025512695312,8.3
2.00,1.50,0.00,0.00,0.00,4.44,0.50,1.50,1.25,0.00,0.00,0.00,0.00,1.50,3.69,0.00,2.12,0.12,zag,11.34,3.5306434631347656,2.2386512756347656,5.7
1.00,0.75,0.00,0.00,0.00,2.22,1.25,0.75,1.62,0.00,0.00,0.00,0.00,0.75,4.84,0.00,4.06,0.06,zag,10.26,2.765321731567383,4.119325637817383,-0.3
0.50,0.38,0.00,0.00,0.00,1.11,0.62,0.38,0.81,0.00,0.00,0.00,0.00,0.38,3.42,0.00,2.03,0.03,zag,11.38,3.3826608657836914,3.0596628189086914,6.0
0.12,0.09,0.00,0.00,0.00,0.28,0.16,0.09,0.70,0.00,0.00,0.00,0.00,0.09,2.86,0.00,1.01,0.51,zag,10.16,3.845665216445923,1.7649157047271729,-0.9
0.03,0.52,0.00,0.00,0.00,1.07,0.04,0.52,0.18,0.00,0.00,0.00,0.00,0.02,1.21,0.00,0.75,0.13,zag,11.65,3.9614163041114807,1.9412289261817932,8.1
0.02,0.26,0.00,0.00,0.00,0.53,0.02,0.26,0.09,0.00,0.00,0.00,0.00,0.01,1.61,0.00,2.38,1.06,zag,11.74,2.9807081520557404,0.9706144630908966,8.4
0.01,0.13,0.00,0.00,0.00,0.27,0.01,0.13,0.04,0.00,0.00,0.00,0.00,0.01,0.80,0.00,3.19,1.53,zag,11.01,2.49035407602787,0.4853072315454483,3.4
0.00,0.07,0.00,0.00,0.00,2.13,0.00,0.07,2.02,0.00,0.00,0.00,0.00,1.00,4.40,0.00,4.59,0.77,zag,10.71,1.245177038013935,3.242653615772724,1.0
0.00,1.03,0.00,0.00,0.00,2.07,0.00,1.03,1.01,0.00,0.00,0.00,0.00,0.50,4.20,0.00,4.30,0.38,zag,10.51,3.6225885190069675,2.621326807886362,0.4
0.00,0.26,0.00,0.00,0.00,1.52,0.00,0.26,0.25,0.00,0.00,0.00,0.00,0.13,1.55,0.00,1.57,0.10,zag,10.47,1.9056471297517419,2.1553317019715905,1.0
0.00,1.13,0.00,0.00,0.00,1.76,0.00,0.13,0.13,1.00,0.00,0.00,0.00,0.06,0.78,0.00,0.79,0.05,zag,9.35,1.952823564875871,3.0776658509857953,-4.1
