PlayerID,Year,Round,A,CA,CV,DD,DP,FC,FD,FF,FS,FT,G,GC,GS,I,PE,PP,RB,SG,PNT,pos,price,realScore
36540,2017,3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,zag,6.11,7.5
36540,2017,4,0.00,1.00,0.00,0.00,0.00,2.00,1.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,2.00,1.00,zag,5.64,2.6
36540,2017,5,0.00,1.50,0.00,0.00,0.00,1.00,1.50,1.00,1.00,0.00,0.00,0.00,0.00,0.00,1.50,0.00,3.00,0.50,zag,7.76,10.4
36540,2017,7,0.50,0.38,0.00,0.00,0.00,0.25,0.38,0.75,0.75,0.00,0.00,0.00,0.00,0.00,1.88,0.00,2.25,0.12,zag,6.25,0.2
36540,2017,8,0.25,0.19,0.00,0.00,0.00,1.12,0.19,0.38,2.38,0.00,0.00,0.00,0.00,0.00,1.94,0.00,1.12,0.06,zag,5.92,-0.8
36540,2017,15,0.00,0.02,0.00,0.00,0.00,0.02,0.00,0.00,0.02,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.02,0.00,zag,6.29,4.0
36540,2017,16,0.00,0.01,0.00,0.00,0.00,0.01,0.00,0.00,0.01,1.00,0.00,0.00,0.00,0.00,4.01,0.00,1.01,0.00,zag,6.68,5.9
36540,2017,17,1.00,0.00,0.00,0.00,0.00,1.01,1.00,1.00,0.00,0.50,0.00,0.00,0.00,0.00,3.00,0.00,0.51,0.00,zag,6.65,4.1
36540,2017,21,0.06,0.00,0.00,0.00,0.00,0.19,0.06,0.19,0.13,0.03,0.00,0.00,0.00,0.00,0.19,0.00,0.28,0.00,zag,7.02,6.4
36540,2017,26,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.07,0.00,0.07,0.06,zag,6.53,2.8
36540,2017,28,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.02,0.00,1.02,0.02,zag,5.72,-1.3
36540,2017,30,0.00,0.50,0.00,0.00,0.00,1.50,0.00,0.00,0.50,0.00,0.00,0.00,0.00,0.00,0.25,0.00,0.75,0.00,zag,7.56,10.0
36540,2017,34,0.00,0.16,0.00,0.00,0.00,0.22,0.00,0.13,0.03,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.55,0.13,zag,6.12,0.5
36540,2015,4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,zag,11.74,1.6
36612,2014,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,lat,20.68,5.3
36612,2014,3,0.00,0.00,0.00,0.00,0.00,0.25,0.25,0.50,1.00,0.00,0.00,0.00,0.00,0.00,0.25,0.00,0.25,0.00,lat,17.39,0.5
36612,2014,4,0.00,0.00,0.00,0.00,0.00,0.12,0.12,0.25,1.50,0.00,0.00,0.00,0.00,0.00,0.12,0.00,0.12,0.00,lat,16.64,0.0
36612,2014,5,0.00,0.00,0.00,0.00,0.00,0.06,0.06,0.12,0.75,0.00,0.00,0.00,0.00,0.00,0.06,0.00,0.06,0.00,lat,17.42,5.0
36612,2014,6,1.00,0.00,0.00,0.00,0.00,0.03,0.03,0.06,0.38,0.00,0.00,0.00,0.00,0.00,0.03,0.00,0.03,0.00,lat,16.71,2.4
36612,2014,7,0.50,0.00,0.00,0.00,0.00,1.02,1.02,0.03,1.19,0.00,0.00,0.00,0.00,0.00,1.02,0.00,1.02,0.00,lat,15.85,1.3
36612,2014,9,0.12,0.00,0.00,0.00,0.00,0.25,0.25,0.01,0.80,0.00,0.00,0.00,0.00,0.00,1.75,0.00,0.75,0.00,lat,15.85,1.7
