atletas.atleta_id,atletas.clube.id.full.name,atletas.pontos_num,atletas.preco_num,atletas.posicao_id,A,CA,CV,DD,DP,FC,FD,FF,FS,FT,G,GC,GS,I,PE,PP,RB,SG
37655,Goiás,0.0,0.0,ata,0.0,3,1,0.0,0.0,36,3,15,20,0.0,3,0.0,0.0,4,21,0.0,6,0.0
50328,Grêmio,0.0,0.0,zag,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37646,Avaí,0.0,0.0,zag,0.0,6,1,0.0,0.0,20,1,3,28,0.0,0.0,0.0,0.0,0.0,50,0.0,32,6
37673,CSA,0.0,0.0,ata,0.0,1,0.0,0.0,0.0,20,6,11,11,0.0,2,0.0,0.0,7,19,1,7,0.0
50407,Vasco,0.0,0.0,mei,0.0,0.0,0.0,0.0,0.0,10,2,1,3,0.0,0.0,0.0,0.0,1,7,0.0,6,0.0
37688,Botafogo,0.0,0.0,mei,1,8,0.0,0.0,0.0,23,9,10,55,0.0,3,0.0,0.0,4,40,0.0,31,0.0
37662,Atlético-PR,0.0,0.0,lat,0.0,2,0.0,0.0,0.0,4,1,0.0,3,0.0,1,0.0,0.0,0.0,7,0.0,6,2
37656,Cruzeiro,0.0,0.0,gol,0.0,2,0.0,36,2,0.0,0.0,0.0,5,0.0,0.0,0.0,30,0.0,11,0.0,0.0,12
37281,Palmeiras,0.0,0.0,tec,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37614,Santos,0.0,0.0,mei,2,0.0,1,0.0,0.0,25,2,3,20,0.0,0.0,0.0,0.0,2,21,0.0,13,0.0
37246,Goiás,0.0,0.0,tec,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50324,São Paulo,0.0,0.0,mei,1,3,0.0,0.0,0.0,25,4,1,10,0.0,1,0.0,0.0,1,18,0.0,22,0.0
37694,Cruzeiro,0.0,0.0,mei,0.0,5,0.0,0.0,0.0,43,3,14,55,0.0,0.0,0.0,0.0,1,43,0.0,59,0.0
37788,Fortaleza,0.0,0.0,gol,0.0,1,0.0,15,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,10,0.0,3,0.0,0.0,2
37701,Grêmio,0.0,0.0,lat,1,1,0.0,0.0,0.0,7,0.0,2,14,0.0,0.0,0.0,0.0,1,39,0.0,12,5
38162,Cruzeiro,0.0,0.0,ata,3,10,0.0,0.0,0.0,45,13,15,38,1,5,0.0,0.0,14,53,0.0,5,0.0
38144,Flamengo,0.0,0.0,lat,4,6,0.0,0.0,0.0,25,3,1,15,0.0,0.0,0.0,0.0,1,30,0.0,20,9
38140,Palmeiras,0.0,0.0,gol,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1
38001,Bahia,0.0,0.0,gol,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0
38229,Atlético-MG,0.0,0.0,lat,1,5,0.0,0.0,0.0,28,3,3,19,2,3,0.0,0.0,2,45,0.0,17,6
38277,Cruzeiro,0.0,0.0,mei,4,8,0.0,0.0,0.0,22,20,35,29,1,6,0.0,0.0,2,61,0.0,15,0.0
37798,Internacional,0.0,0.0,ata,3,5,0.0,0.0,0.0,14,16,16,10,0.0,2,0.0,0.0,0.0,22,0.0,10,0.0
38279,Fortaleza,0.0,0.0,ata,3,7,0.0,0.0,0.0,47,16,18,36,2,13,0.0,0.0,11,39,0.0,10,0.0
38231,Grêmio,0.0,0.0,ata,1,1,0.0,0.0,0.0,23,15,7,21,0.0,4,0.0,0.0,6,57,1,15,0.0
38196,Grêmio,0.0,0.0,mei,2,6,0.0,0.0,0.0,15,2,4,9,0.0,3,0.0,0.0,0.0,34,0.0,15,0.0
38315,Corinthians,0.0,0.0,mei,1,3,0.0,0.0,0.0,6,1,6,3,0.0,0.0,0.0,0.0,0.0,21,0.0,1,0.0
38336,Atlético-PR,0.0,0.0,lat,1,3,0.0,0.0,0.0,9,0.0,1,3,0.0,1,0.0,0.0,0.0,18,0.0,8,2
38505,Vasco,0.0,0.0,zag,1,9,1,0.0,0.0,16,2,4,15,0.0,2,0.0,0.0,2,23,0.0,20,6
38431,Botafogo,0.0,0.0,gol,0.0,0.0,0.0,23,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,10,0.0,1,0.0,0.0,0.0
38394,Atlético-PR,0.0,0.0,zag,0.0,6,0.0,0.0,0.0,17,6,3,13,0.0,0.0,0.0,0.0,0.0,18,0.0,9,4
38509,Flamengo,0.0,0.0,gol,0.0,0.0,0.0,37,2,0.0,0.0,0.0,4,0.0,0.0,0.0,20,0.0,16,0.0,2,13
38451,CSA,0.0,0.0,lat,0.0,2,0.0,0.0,0.0,22,6,11,24,0.0,2,1,0.0,2,59,0.0,41,8
38910,Atlético-MG,0.0,0.0,ata,2,0.0,0.0,0.0,0.0,15,9,14,17,1,2,0.0,0.0,2,11,1,6,0.0
38515,Avaí,0.0,0.0,zag,0.0,2,0.0,0.0,0.0,15,0.0,9,7,1,0.0,0.0,0.0,1,25,0.0,16,2
38311,Chapecoense,0.0,0.0,mei,0.0,4,1,0.0,0.0,32,4,7,45,0.0,0.0,0.0,0.0,0.0,37,0.0,60,0.0
37657,Palmeiras,0.0,0.0,zag,0.0,0.0,0.0,0.0,0.0,3,1,3,2,0.0,0.0,0.0,0.0,0.0,1,0.0,4,2
38909,Flamengo,0.0,0.0,mei,0.0,5,0.0,0.0,0.0,12,7,9,18,2,0.0,0.0,0.0,0.0,31,1,9,0.0
38913,Fluminense,0.0,0.0,mei,2,1,1,0.0,0.0,19,5,18,32,0.0,3,0.0,0.0,2,72,0.0,15,0.0
38939,São Paulo,0.0,0.0,lat,3,4,0.0,0.0,0.0,32,3,11,29,1,2,0.0,0.0,3,58,0.0,28,5
39572,Chapecoense,0.0,0.0,ata,0.0,2,0.0,0.0,0.0,8,5,6,25,0.0,0.0,0.0,0.0,0.0,10,0.0,10,0.0
38959,Corinthians,0.0,0.0,ata,0.0,4,0.0,0.0,0.0,29,5,10,33,0.0,5,0.0,0.0,8,33,0.0,13,0.0
101837,São Paulo,0.0,0.0,gol,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39850,Atlético-MG,0.0,0.0,tec,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40006,Cruzeiro,0.0,0.0,tec,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41327,Vasco,0.0,0.0,tec,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41929,Grêmio,0.0,0.0,tec,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41258,Ceará,0.0,0.0,tec,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42145,Cruzeiro,0.0,0.0,lat,1,1,0.0,0.0,0.0,25,8,7,19,0.0,0.0,0.0,0.0,1,61,0.0,37,8
42232,Chapecoense,0.0,0.0,mei,0.0,2,0.0,0.0,0.0,10,0.0,4,2,0.0,0.0,0.0,0.0,0.0,6,0.0,10,0.0
42116,Palmeiras,0.0,0.0,ata,1,1,1,0.0,0.0,12,7,6,15,1,4,0.0,0.0,3,22,0.0,4,0.0
42234,Corinthians,0.0,0.0,gol,0.0,6,0.0,26,1,1,0.0,0.0,5,0.0,0.0,0.0,23,0.0,13,0.0,0.0,11
102907,Palmeiras,0.0,0.0,gol,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42222,Fortaleza,0.0,0.0,ata,5,3,1,0.0,0.0,23,7,16,16,2,3,0.0,0.0,0.0,34,0.0,13,0.0
42491,Atlético-PR,0.0,0.0,lat,3,6,0.0,0.0,0.0,35,1,4,24,0.0,0.0,0.0,0.0,3,54,0.0,21,10
42500,Corinthians,0.0,0.0,lat,2,5,0.0,0.0,0.0,21,5,5,35,0.0,1,0.0,0.0,0.0,79,0.0,44,10
42499,Internacional,0.0,0.0,lat,0.0,1,1,0.0,0.0,7,0.0,1,5,0.0,0.0,0.0,0.0,0.0,15,0.0,7,4
49673,Grêmio,0.0,0.0,gol,0.0,0.0,0.0,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,0.0,1,0.0,0.0,2
42501,Flamengo,0.0,0.0,zag,0.0,0.0,0.0,0.0,0.0,5,1,1,0.0,0.0,0.0,0.0,0.0,0.0,4,0.0,2,3
42477,Chapecoense,0.0,0.0,zag,0.0,1,0.0,0.0,0.0,15,2,1,9,0.0,0.0,0.0,0.0,0.0,14,0.0,6,4
49651,Bahia,0.0,0.0,zag,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,4,1,1,0.0,0.0,0.0,3,0.0,4,4
47134,Fortaleza,0.0,0.0,mei,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49675,São Paulo,0.0,0.0,ata,0.0,2,0.0,0.0,0.0,19,13,20,29,0.0,5,0.0,0.0,13,37,0.0,14,0.0
50294,Fluminense,0.0,0.0,mei,0.0,2,0.0,0.0,0.0,4,0.0,3,3,0.0,0.0,0.0,0.0,0.0,7,0.0,2,0.0
50293,Palmeiras,0.0,0.0,mei,0.0,0.0,0.0,0.0,0.0,2,0.0,1,2,0.0,0.0,0.0,0.0,0.0,1,0.0,2,0.0
50284,Atlético-MG,0.0,0.0,gol,0.0,0.0,0.0,8,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,9,0.0,2,0.0,0.0,0.0
68954,Cruzeiro,0.0,0.0,mei,2,2,0.0,0.0,0.0,12,5,7,18,1,0.0,0.0,0.0,2,29,0.0,17,0.0
50301,São Paulo,0.0,0.0,mei,2,3,0.0,0.0,0.0,32,3,3,22,0.0,1,0.0,0.0,7,31,0.0,18,0.0
101728,São Paulo,0.0,0.0,zag,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101729,São Paulo,0.0,0.0,ata,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50317,Grêmio,0.0,0.0,zag,2,0.0,0.0,0.0,0.0,13,4,12,2,0.0,2,0.0,0.0,0.0,18,0.0,24,5
101798,Atlético-MG,0.0,0.0,mei,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101796,São Paulo,0.0,0.0,ata,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69138,São Paulo,0.0,0.0,ata,0.0,3,0.0,0.0,0.0,20,4,12,8,1,3,0.0,0.0,9,8,0.0,3,0.0
50313,Chapecoense,0.0,0.0,mei,0.0,5,0.0,0.0,0.0,23,3,9,19,0.0,0.0,0.0,0.0,0.0,25,0.0,15,0.0
101885,São Paulo,0.0,0.0,ata,1,1,1,0.0,0.0,19,3,10,20,0.0,2,0.0,0.0,3,28,0.0,11,0.0
101861,Atlético-MG,0.0,0.0,ata,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101803,Corinthians,0.0,0.0,lat,0.0,1,0.0,0.0,0.0,8,0.0,2,7,0.0,1,0.0,0.0,0.0,15,0.0,8,2
101846,Avaí,0.0,0.0,lat,1,1,0.0,0.0,0.0,14,0.0,3,10,0.0,0.0,0.0,0.0,0.0,30,0.0,10,4
68987,CSA,0.0,0.0,mei,0.0,4,1,0.0,0.0,35,1,3,10,0.0,0.0,0.0,0.0,1,23,0.0,41,0.0
101889,Avaí,0.0,0.0,mei,0.0,0.0,0.0,0.0,0.0,3,1,1,4,0.0,0.0,0.0,0.0,1,3,0.0,5,0.0
101911,Chapecoense,0.0,0.0,mei,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69010,CSA,0.0,0.0,gol,0.0,1,1,18,0.0,1,0.0,0.0,1,0.0,0.0,0.0,17,0.0,5,0.0,0.0,1
101960,Atlético-PR,0.0,0.0,ata,3,0.0,0.0,0.0,0.0,15,6,7,5,0.0,1,0.0,0.0,0.0,9,0.0,4,0.0
69008,Chapecoense,0.0,0.0,zag,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69014,Corinthians,0.0,0.0,zag,0.0,1,0.0,0.0,0.0,24,2,6,13,0.0,1,1,0.0,0.0,34,0.0,29,12
69012,Atlético-PR,0.0,0.0,gol,0.0,1,0.0,30,2,1,0.0,0.0,4,0.0,0.0,0.0,19,0.0,20,0.0,0.0,9
102290,Atlético-PR,0.0,0.0,gol,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101997,Atlético-PR,0.0,0.0,ata,1,1,0.0,0.0,0.0,18,3,6,15,1,2,0.0,0.0,3,15,0.0,11,0.0
102137,Cruzeiro,0.0,0.0,gol,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102253,Atlético-PR,0.0,0.0,zag,0.0,1,0.0,0.0,0.0,5,2,3,2,0.0,0.0,0.0,0.0,0.0,8,0.0,7,1
69022,Atlético-PR,0.0,0.0,ata,2,0.0,0.0,0.0,0.0,21,7,17,25,1,9,0.0,0.0,7,36,1,16,0.0
102301,Atlético-PR,0.0,0.0,mei,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102318,Avaí,0.0,0.0,ata,0.0,1,0.0,0.0,0.0,26,7,22,28,0.0,0.0,0.0,0.0,2,41,0.0,31,0.0
69041,Fluminense,0.0,0.0,gol,0.0,1,0.0,37,0.0,1,0.0,0.0,6,0.0,0.0,0.0,21,0.0,6,0.0,0.0,7
69040,Avaí,0.0,0.0,gol,0.0,3,0.0,60,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,42,0.0,5,0.0,0.0,8
102340,Cruzeiro,0.0,0.0,zag,0.0,4,0.0,0.0,0.0,12,1,1,11,0.0,1,0.0,0.0,0.0,6,0.0,13,6
102302,Goiás,0.0,0.0,ata,0.0,1,0.0,0.0,0.0,7,1,3,6,0.0,0.0,0.0,0.0,1,4,0.0,3,0.0
69047,Fortaleza,0.0,0.0,mei,0.0,0.0,0.0,0.0,0.0,5,0.0,1,7,0.0,0.0,0.0,0.0,0.0,7,0.0,2,0.0
69051,Internacional,0.0,0.0,gol,0.0,0.0,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,1,0.0,0.0,1
102380,Avaí,0.0,0.0,mei,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102563,Goiás,0.0,0.0,mei,1,0.0,0.0,0.0,0.0,9,2,4,3,0.0,0.0,0.0,0.0,0.0,8,0.0,1,0.0
102452,CSA,0.0,0.0,zag,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102598,São Paulo,0.0,0.0,ata,0.0,1,0.0,0.0,0.0,6,1,1,6,0.0,0.0,0.0,0.0,1,8,0.0,1,0.0
102565,Goiás,0.0,0.0,mei,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102581,Goiás,0.0,0.0,ata,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102599,Corinthians,0.0,0.0,mei,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69141,CSA,0.0,0.0,ata,2,5,0.0,0.0,0.0,29,9,13,41,0.0,7,0.0,0.0,13,28,1,13,0.0
102609,Bahia,0.0,0.0,gol,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102686,Flamengo,0.0,0.0,gol,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70222,Vasco,0.0,0.0,gol,0.0,0.0,0.0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,0.0,6,0.0,0.0,0.0
102700,Atlético-MG,0.0,0.0,lat,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,3,0.0
102719,Vasco,0.0,0.0,ata,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102771,Vasco,0.0,0.0,mei,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102852,Vasco,0.0,0.0,mei,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102878,Atlético-MG,0.0,0.0,mei,0.0,0.0,0.0,0.0,0.0,2,1,2,0.0,0.0,0.0,0.0,0.0,1,2,0.0,0.0,0.0
102909,São Paulo,0.0,0.0,mei,0.0,3,0.0,0.0,0.0,28,2,3,6,0.0,0.0,0.0,0.0,0.0,27,0.0,27,0.0
102958,Botafogo,0.0,0.0,ata,0.0,0.0,0.0,0.0,0.0,2,0.0,2,10,0.0,0.0,0.0,0.0,0.0,8,0.0,0.0,0.0
102892,Chapecoense,0.0,0.0,mei,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102906,Atlético-PR,0.0,0.0,gol,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102891,Fortaleza,0.0,0.0,ata,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69161,Corinthians,0.0,0.0,ata,2,3,0.0,0.0,0.0,10,8,7,15,0.0,5,0.0,0.0,2,21,0.0,2,0.0
69177,Avaí,0.0,0.0,lat,2,5,2,0.0,0.0,29,0.0,8,21,0.0,0.0,0.0,0.0,0.0,25,0.0,21,4
102998,Chapecoense,0.0,0.0,mei,1,0.0,0.0,0.0,0.0,6,4,3,8,0.0,0.0,0.0,0.0,0.0,7,0.0,5,0.0
102912,Fluminense,0.0,0.0,lat,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102999,Chapecoense,0.0,0.0,mei,0.0,1,0.0,0.0,0.0,12,4,11,5,0.0,0.0,0.0,0.0,3,15,0.0,12,0.0
102911,Fluminense,0.0,0.0,mei,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102997,Chapecoense,0.0,0.0,mei,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,2,0.0,3,0.0
69288,CSA,0.0,0.0,ata,0.0,0.0,0.0,0.0,0.0,2,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,3,0.0,1,0.0
69705,Atlético-PR,0.0,0.0,mei,2,2,0.0,0.0,0.0,16,19,22,18,1,4,0.0,0.0,4,30,0.0,14,0.0
70116,Vasco,0.0,0.0,mei,0.0,4,0.0,0.0,0.0,10,3,12,6,0.0,1,0.0,0.0,0.0,11,0.0,16,0.0
70009,Grêmio,0.0,0.0,mei,0.0,3,0.0,0.0,0.0,23,2,4,11,0.0,2,0.0,0.0,0.0,18,0.0,15,0.0
103069,Grêmio,0.0,0.0,zag,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
103099,Cruzeiro,0.0,0.0,mei,0.0,3,0.0,0.0,0.0,28,5,10,25,1,2,0.0,0.0,1,33,0.0,22,0.0
70046,Santos,0.0,0.0,lat,1,3,0.0,0.0,0.0,12,6,5,15,0.0,0.0,0.0,0.0,1,59,0.0,36,12
103076,Ceará,0.0,0.0,ata,0.0,1,0.0,0.0,0.0,11,2,6,8,0.0,3,0.0,0.0,1,21,0.0,9,0.0
103446,Flamengo,0.0,0.0,mei,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38545,Palmeiras,0.0,0.0,mei,1,7,1,0.0,0.0,32,4,14,26,0.0,3,0.0,0.0,1,41,0.0,26,0.0
70132,Botafogo,0.0,0.0,mei,0.0,0.0,0.0,0.0,0.0,5,0.0,1,3,0.0,0.0,0.0,0.0,0.0,3,0.0,2,0.0
103183,Botafogo,0.0,0.0,gol,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38523,Cruzeiro,0.0,0.0,lat,0.0,2,2,0.0,0.0,16,0.0,5,10,2,0.0,0.0,0.0,0.0,26,0.0,18,4
50408,Vasco,0.0,0.0,zag,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38573,CSA,0.0,0.0,mei,0.0,3,0.0,0.0,0.0,10,0.0,2,7,0.0,0.0,0.0,0.0,0.0,12,0.0,8,0.0
70666,Corinthians,0.0,0.0,zag,0.0,1,0.0,0.0,0.0,2,0.0,2,8,0.0,0.0,0.0,0.0,0.0,5,0.0,3,1
103523,Bahia,0.0,0.0,zag,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70360,Santos,0.0,0.0,ata,3,1,0.0,0.0,0.0,18,18,20,27,2,12,0.0,0.0,8,51,0.0,30,0.0
103455,São Paulo,0.0,0.0,ata,5,3,1,0.0,0.0,22,22,16,67,2,2,0.0,0.0,1,81,0.0,25,0.0
103445,Santos,0.0,0.0,ata,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38632,Fluminense,0.0,0.0,zag,0.0,1,0.0,0.0,0.0,7,4,3,2,0.0,1,0.0,0.0,1,6,0.0,11,0.0
70784,São Paulo,0.0,0.0,ata,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70800,Santos,0.0,0.0,tec,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38648,São Paulo,0.0,0.0,mei,4,4,0.0,0.0,0.0,23,13,15,24,0.0,2,0.0,0.0,1,26,0.0,24,0.0
70916,Palmeiras,0.0,0.0,lat,1,2,0.0,0.0,0.0,35,3,4,20,0.0,0.0,0.0,0.0,1,30,0.0,57,9
70925,Ceará,0.0,0.0,mei,0.0,2,0.0,0.0,0.0,12,2,1,7,0.0,0.0,0.0,0.0,3,14,0.0,7,0.0
70934,Fortaleza,0.0,0.0,zag,0.0,2,0.0,0.0,0.0,10,1,3,11,0.0,0.0,0.0,0.0,1,21,0.0,6,3
103524,Grêmio,0.0,0.0,gol,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0
70944,Palmeiras,0.0,0.0,mei,1,2,0.0,0.0,0.0,41,6,20,22,0.0,6,0.0,0.0,0.0,54,0.0,33,0.0
70986,Atlético-PR,0.0,0.0,mei,1,2,0.0,0.0,0.0,16,15,9,26,0.0,4,0.0,0.0,0.0,19,0.0,32,0.0
38738,Avaí,0.0,0.0,mei,1,1,0.0,0.0,0.0,3,1,6,8,0.0,0.0,0.0,0.0,2,34,0.0,2,0.0
71019,Santos,0.0,0.0,mei,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38750,Flamengo,0.0,0.0,lat,0.0,0.0,0.0,0.0,0.0,21,1,0.0,10,0.0,0.0,0.0,0.0,0.0,31,0.0,40,6
71042,Chapecoense,0.0,0.0,mei,2,0.0,0.0,0.0,0.0,27,9,4,15,0.0,0.0,0.0,0.0,3,20,0.0,13,0.0
103684,Santos,0.0,0.0,zag,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
103645,Fluminense,0.0,0.0,ata,2,0.0,0.0,0.0,0.0,10,6,13,12,1,2,0.0,0.0,1,29,0.0,19,0.0
103579,Cruzeiro,0.0,0.0,mei,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
103662,São Paulo,0.0,0.0,gol,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71113,Ceará,0.0,0.0,mei,2,2,0.0,0.0,0.0,13,7,6,4,1,0.0,0.0,0.0,0.0,37,0.0,12,0.0
71043,Atlético-PR,0.0,0.0,gol,0.0,1,0.0,8,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,7,0.0,2,0.0,0.0,1
71162,Atlético-MG,0.0,0.0,mei,2,2,1,0.0,0.0,10,12,14,19,2,2,0.0,0.0,1,60,0.0,14,0.0
71116,Chapecoense,0.0,0.0,lat,1,2,0.0,0.0,0.0,18,5,11,24,0.0,0.0,0.0,0.0,1,18,0.0,13,2
71631,Palmeiras,0.0,0.0,gol,0.0,2,0.0,31,1,1,0.0,0.0,3,0.0,0.0,0.0,20,0.0,6,0.0,0.0,8
71224,Flamengo,0.0,0.0,tec,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71667,Goiás,0.0,0.0,mei,0.0,5,0.0,0.0,0.0,39,1,8,9,0.0,0.0,0.0,0.0,0.0,35,0.0,21,0.0
71233,Vasco,0.0,0.0,mei,0.0,2,0.0,0.0,0.0,8,2,8,9,0.0,2,0.0,0.0,0.0,17,0.0,7,0.0
